dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_bucket,expected_bucket,match
dataset_2026_05_10_0800,21,418768615,,,,,18817,18.82,fr2,unknown,no
dataset_2026_05_10_0800,22,418768621,,,,,18308,18.31,fr2,unknown,no
dataset_2026_05_10_0800,23,418768627,,,,,18111,18.11,fr2,unknown,no
dataset_2026_05_10_0800,24,418768632,,,,,18875,18.88,fr2,unknown,no
dataset_2026_05_10_0800,25,418768637,,,,,18138,18.14,fr2,unknown,no
dataset_2026_05_10_0800,26,418768643,,,,,18357,18.36,fr2,unknown,no
dataset_2026_05_10_0800,27,418768649,,,,,18028,18.03,fr2,unknown,no
dataset_2026_05_10_0800,28,418768654,,,,,18103,18.10,fr2,unknown,no
dataset_2026_05_10_0800,29,418768659,,,,,18131,18.13,fr2,unknown,no
dataset_2026_05_10_0800,30,418768664,,,,,18329,18.33,fr2,unknown,no
dataset_2026_05_10_0800,31,418768670,,,,,16886,16.89,fr2,unknown,no
dataset_2026_05_10_0800,32,418768675,,,,,233938,233.94,dx1,unknown,no
dataset_2026_05_10_0800,33,418768682,,,,,18714,18.71,fr2,unknown,no
dataset_2026_05_10_0800,34,418768685,,,,,19131,19.13,fr2,unknown,no
dataset_2026_05_10_0800,35,418768690,,,,,214931,214.93,ewr,unknown,no
dataset_2026_05_10_0800,36,418768696,,,,,18323,18.32,fr2,unknown,no
dataset_2026_05_10_0800,37,418768700,,,,,18692,18.69,fr2,unknown,no
dataset_2026_05_10_0800,38,418768704,,,,,229745,229.75,dx1,unknown,no
dataset_2026_05_10_0800,39,418768710,,,,,18534,18.53,fr2,unknown,no
dataset_2026_05_10_0800,40,418768715,,,,,18554,18.55,fr2,unknown,no
dataset_2026_05_10_0800,41,418768721,,,,,190595,190.59,ewr,unknown,no
dataset_2026_05_10_0800,42,418768727,,,,,18487,18.49,fr2,unknown,no
dataset_2026_05_10_0800,43,418768733,,,,,18227,18.23,fr2,unknown,no
dataset_2026_05_10_0800,44,418768739,,,,,18126,18.13,fr2,unknown,no
dataset_2026_05_10_0800,45,418768744,,,,,18902,18.90,fr2,unknown,no
dataset_2026_05_10_0800,46,418768751,,,,,18255,18.25,fr2,unknown,no
dataset_2026_05_10_0800,47,418768756,,,,,187330,187.33,ewr,unknown,no
dataset_2026_05_10_0800,48,418768762,,,,,19303,19.30,fr2,unknown,no
dataset_2026_05_10_0800,49,418768767,,,,,18074,18.07,fr2,unknown,no
dataset_2026_05_10_0800,50,418768772,,,,,373312,373.31,slc,unknown,no
dataset_2026_05_10_0800,51,418768779,,,,,18802,18.80,fr2,unknown,no
dataset_2026_05_10_0800,52,418768786,,,,,1778538,1778.54,tyo,unknown,no
dataset_2026_05_10_0800,53,418768793,,,,,17946,17.95,fr2,unknown,no
dataset_2026_05_10_0800,54,418768799,,,,,17543,17.54,fr2,unknown,no
dataset_2026_05_10_0800,55,418768805,,,,,17727,17.73,fr2,unknown,no
dataset_2026_05_10_0800,56,418768809,,,,,1150023,1150.02,tyo,unknown,no
dataset_2026_05_10_0800,57,418768817,,,,,1342013,1342.01,tyo,unknown,no
dataset_2026_05_10_0800,58,418768826,,,,,525300,525.30,tyo,unknown,no
dataset_2026_05_10_0800,59,418768833,,,,,18909,18.91,fr2,unknown,no
dataset_2026_05_10_0800,60,418768839,,,,,18940,18.94,fr2,unknown,no
dataset_2026_05_10_0800,61,418768844,,,,,18038,18.04,fr2,unknown,no
dataset_2026_05_10_0800,62,418768850,,,,,221237,221.24,dx1,unknown,no
dataset_2026_05_10_0800,63,418768856,,,,,18566,18.57,fr2,unknown,no
dataset_2026_05_10_0800,64,418768861,,,,,18598,18.60,fr2,unknown,no
dataset_2026_05_10_0800,65,418768867,,,,,220238,220.24,dx1,unknown,no
dataset_2026_05_10_0800,66,418768873,,,,,18335,18.34,fr2,unknown,no
dataset_2026_05_10_0800,67,418768878,,,,,18354,18.35,fr2,unknown,no
dataset_2026_05_10_0800,68,418768884,,,,,18428,18.43,fr2,unknown,no
dataset_2026_05_10_0800,69,418768889,,,,,18763,18.76,fr2,unknown,no
dataset_2026_05_10_0800,70,418768895,,,,,18223,18.22,fr2,unknown,no
dataset_2026_05_10_0800,71,418768900,,,,,387278,387.28,slc,unknown,no
dataset_2026_05_10_0800,72,418768907,,,,,338904,338.90,slc,unknown,no
dataset_2026_05_10_0800,73,418768913,,,,,18888,18.89,fr2,unknown,no
dataset_2026_05_10_0800,74,418768919,,,,,17993,17.99,fr2,unknown,no
dataset_2026_05_10_0800,75,418768923,,,,,233392,233.39,dx1,unknown,no
dataset_2026_05_10_0800,76,418768928,,,,,225889,225.89,dx1,unknown,no
dataset_2026_05_10_0800,77,418768934,,,,,18602,18.60,fr2,unknown,no
dataset_2026_05_10_0800,78,418768940,,,,,17835,17.84,fr2,unknown,no
dataset_2026_05_10_0800,79,418768946,,,,,19045,19.05,fr2,unknown,no
dataset_2026_05_10_0800,80,418768951,,,,,1983901,1983.90,tyo,unknown,no
dataset_2026_05_10_0800,81,418768961,,,,,18829,18.83,fr2,unknown,no
dataset_2026_05_10_0800,82,418768967,,,,,226640,226.64,dx1,unknown,no
dataset_2026_05_10_0800,83,418768973,,,,,17946,17.95,fr2,unknown,no
dataset_2026_05_10_0800,84,418768978,,,,,1453387,1453.39,tyo,unknown,no
dataset_2026_05_10_0800,85,418768987,,,,,18814,18.81,fr2,unknown,no
dataset_2026_05_10_0800,86,418768993,,,,,18600,18.60,fr2,unknown,no
dataset_2026_05_10_0800,87,418768999,,,,,241904,241.90,dx1,unknown,no
dataset_2026_05_10_0800,88,418769005,,,,,1241049,1241.05,tyo,unknown,no
dataset_2026_05_10_0800,89,418769013,,,,,18102,18.10,fr2,unknown,no
dataset_2026_05_10_0800,90,418769019,,,,,242306,242.31,dx1,unknown,no
dataset_2026_05_10_0800,91,418769024,,,,,18557,18.56,fr2,unknown,no
dataset_2026_05_10_0800,92,418769030,,,,,18506,18.51,fr2,unknown,no
dataset_2026_05_10_0800,93,418769035,,,,,211972,211.97,ewr,unknown,no
dataset_2026_05_10_0800,94,418769041,,,,,18440,18.44,fr2,unknown,no
dataset_2026_05_10_0800,95,418769046,,,,,211724,211.72,ewr,unknown,no
dataset_2026_05_10_0800,96,418769051,,,,,17660,17.66,fr2,unknown,no
dataset_2026_05_10_0800,97,418769056,,,,,411473,411.47,slc,unknown,no
dataset_2026_05_10_0800,98,418769063,,,,,18692,18.69,fr2,unknown,no
dataset_2026_05_10_0800,99,418769069,,,,,18241,18.24,fr2,unknown,no
dataset_2026_05_10_0800,100,418769075,,,,,18710,18.71,fr2,unknown,no
dataset_2026_05_10_1300,6,418813211,,,,,19137,19.14,fr2,unknown,no
dataset_2026_05_10_1300,7,418813217,,,,,21299,21.30,fr2,unknown,no
dataset_2026_05_10_1300,8,418813222,,,,,18523,18.52,fr2,unknown,no
dataset_2026_05_10_1300,9,418813226,,,,,18203,18.20,fr2,unknown,no
dataset_2026_05_10_1300,10,418813232,,,,,181992,181.99,ewr,unknown,no
dataset_2026_05_10_1300,11,418813239,,,,,18642,18.64,fr2,unknown,no
dataset_2026_05_10_1300,12,418813244,,,,,461014,461.01,tyo,unknown,no
dataset_2026_05_10_1300,13,418813251,,,,,18569,18.57,fr2,unknown,no
dataset_2026_05_10_1300,14,418813256,,,,,17013,17.01,fr2,unknown,no
dataset_2026_05_10_1300,15,418813262,,,,,180899,180.90,ewr,unknown,no
dataset_2026_05_10_1300,16,418813267,,,,,18880,18.88,fr2,unknown,no
dataset_2026_05_10_1300,17,418813272,,,,,461293,461.29,tyo,unknown,no
dataset_2026_05_10_1300,18,418813279,,,,,181231,181.23,ewr,unknown,no
dataset_2026_05_10_1300,19,418813284,,,,,445560,445.56,tyo,unknown,no
dataset_2026_05_10_1300,20,418813291,,,,,216013,216.01,ewr,unknown,no
dataset_2026_05_10_1300,21,418813298,,,,,180300,180.30,ewr,unknown,no
dataset_2026_05_10_1300,22,418813303,,,,,461660,461.66,tyo,unknown,no
dataset_2026_05_10_1300,23,418813310,,,,,17400,17.40,fr2,unknown,no
dataset_2026_05_10_1300,24,418813316,,,,,461071,461.07,tyo,unknown,no
dataset_2026_05_10_1300,25,418813323,,,,,377654,377.65,slc,unknown,no
dataset_2026_05_10_1300,26,418813329,,,,,408235,408.24,slc,unknown,no
dataset_2026_05_10_1300,27,418813335,,,,,18712,18.71,fr2,unknown,no
dataset_2026_05_10_1300,28,418813341,,,,,182920,182.92,ewr,unknown,no
dataset_2026_05_10_1300,29,418813347,,,,,181556,181.56,ewr,unknown,no
dataset_2026_05_10_1300,30,418813353,,,,,461931,461.93,tyo,unknown,no
dataset_2026_05_10_1300,31,418813359,,,,,19305,19.30,fr2,unknown,no
dataset_2026_05_10_1300,32,418813363,,,,,18262,18.26,fr2,unknown,no
dataset_2026_05_10_1300,33,418813369,,,,,17684,17.68,fr2,unknown,no
dataset_2026_05_10_1300,34,418813375,,,,,180038,180.04,ewr,unknown,no
dataset_2026_05_10_1300,35,418813380,,,,,461809,461.81,tyo,unknown,no
dataset_2026_05_10_1300,36,418813387,,,,,181409,181.41,ewr,unknown,no
dataset_2026_05_10_1300,37,418813392,,,,,18676,18.68,fr2,unknown,no
dataset_2026_05_10_1300,38,418813398,,,,,185372,185.37,ewr,unknown,no
dataset_2026_05_10_1300,39,418813404,,,,,19075,19.07,fr2,unknown,no
dataset_2026_05_10_1300,40,418813409,,,,,17865,17.86,fr2,unknown,no
dataset_2026_05_10_1300,41,418813414,,,,,23740,23.74,fr2,unknown,no
dataset_2026_05_10_1300,42,418813420,,,,,179519,179.52,ewr,unknown,no
dataset_2026_05_10_1300,43,418813425,,,,,17946,17.95,fr2,unknown,no
dataset_2026_05_10_1300,44,418813431,,,,,17090,17.09,fr2,unknown,no
dataset_2026_05_10_1300,45,418813436,,,,,19257,19.26,fr2,unknown,no
dataset_2026_05_10_1300,46,418813443,,,,,180002,180.00,ewr,unknown,no
dataset_2026_05_10_1300,47,418813448,,,,,18132,18.13,fr2,unknown,no
dataset_2026_05_10_1300,48,418813454,,,,,180892,180.89,ewr,unknown,no
dataset_2026_05_10_1300,49,418813460,,,,,18085,18.09,fr2,unknown,no
dataset_2026_05_10_1300,50,418813465,,,,,17856,17.86,fr2,unknown,no
dataset_2026_05_10_1300,51,418813471,,,,,19258,19.26,fr2,unknown,no
dataset_2026_05_10_1300,52,418813476,,,,,304354,304.35,dx1,unknown,no
dataset_2026_05_10_1300,53,418813483,,,,,17374,17.37,fr2,unknown,no
dataset_2026_05_10_1300,54,418813488,,,,,18590,18.59,fr2,unknown,no
dataset_2026_05_10_1300,55,418813493,,,,,366836,366.84,slc,unknown,no
dataset_2026_05_10_1300,56,418813500,,,,,18469,18.47,fr2,unknown,no
dataset_2026_05_10_1300,57,418813506,,,,,18896,18.90,fr2,unknown,no
dataset_2026_05_10_1300,58,418813511,,,,,18610,18.61,fr2,unknown,no
dataset_2026_05_10_1300,59,418813516,,,,,184583,184.58,ewr,unknown,no
dataset_2026_05_10_1300,60,418813522,,,,,186711,186.71,ewr,unknown,no
dataset_2026_05_10_1300,61,418813527,,,,,461726,461.73,tyo,unknown,no
dataset_2026_05_10_1300,62,418813534,,,,,18688,18.69,fr2,unknown,no
dataset_2026_05_10_1300,63,418813540,,,,,16817,16.82,fr2,unknown,no
dataset_2026_05_10_1300,64,418813545,,,,,18448,18.45,fr2,unknown,no
dataset_2026_05_10_1300,65,418813550,,,,,181098,181.10,ewr,unknown,no
dataset_2026_05_10_1300,66,418813556,,,,,181675,181.68,ewr,unknown,no
dataset_2026_05_10_1300,67,418813561,,,,,18032,18.03,fr2,unknown,no
dataset_2026_05_10_1300,68,418813566,,,,,181771,181.77,ewr,unknown,no
dataset_2026_05_10_1300,69,418813571,,,,,18684,18.68,fr2,unknown,no
dataset_2026_05_10_1300,70,418813576,,,,,18430,18.43,fr2,unknown,no
dataset_2026_05_10_1300,71,418813582,,,,,461035,461.04,tyo,unknown,no
dataset_2026_05_10_1300,72,418813589,,,,,18473,18.47,fr2,unknown,no
dataset_2026_05_10_1300,73,418813594,,,,,21538,21.54,fr2,unknown,no
dataset_2026_05_10_1300,74,418813600,,,,,17716,17.72,fr2,unknown,no
dataset_2026_05_10_1300,75,418813606,,,,,18039,18.04,fr2,unknown,no
dataset_2026_05_10_1300,76,418813612,,,,,185871,185.87,ewr,unknown,no
dataset_2026_05_10_1300,77,418813618,,,,,16972,16.97,fr2,unknown,no
dataset_2026_05_10_1300,78,418813623,,,,,394176,394.18,slc,unknown,no
dataset_2026_05_10_1300,79,418813630,,,,,18718,18.72,fr2,unknown,no
dataset_2026_05_10_1300,80,418813635,,,,,303342,303.34,dx1,unknown,no
dataset_2026_05_10_1300,81,418813642,,,,,18693,18.69,fr2,unknown,no
dataset_2026_05_10_1300,82,418813647,,,,,18372,18.37,fr2,unknown,no
dataset_2026_05_10_1300,83,418813653,,,,,18938,18.94,fr2,unknown,no
dataset_2026_05_10_1300,84,418813658,,,,,18497,18.50,fr2,unknown,no
dataset_2026_05_10_1300,85,418813664,,,,,16983,16.98,fr2,unknown,no
dataset_2026_05_10_1300,86,418813669,,,,,18427,18.43,fr2,unknown,no
dataset_2026_05_10_1300,87,418813675,,,,,20610,20.61,fr2,unknown,no
dataset_2026_05_10_1300,88,418813680,,,,,182391,182.39,ewr,unknown,no
dataset_2026_05_10_1300,89,418813686,,,,,18033,18.03,fr2,unknown,no
dataset_2026_05_10_1300,90,418813692,,,,,391137,391.14,slc,unknown,no
dataset_2026_05_10_1300,91,418813696,,,,,18736,18.74,fr2,unknown,no
dataset_2026_05_10_1300,92,418813699,,,,,18014,18.01,fr2,unknown,no
dataset_2026_05_10_1300,93,418813705,,,,,18006,18.01,fr2,unknown,no
dataset_2026_05_10_1300,94,418813711,,,,,181906,181.91,ewr,unknown,no
dataset_2026_05_10_1300,95,418813716,,,,,181342,181.34,ewr,unknown,no
dataset_2026_05_10_1300,96,418813721,,,,,18513,18.51,fr2,unknown,no
dataset_2026_05_10_1300,97,418813727,,,,,18704,18.70,fr2,unknown,no
dataset_2026_05_10_1300,98,418813732,,,,,18720,18.72,fr2,unknown,no
dataset_2026_05_10_1300,99,418813738,,,,,18298,18.30,fr2,unknown,no
dataset_2026_05_10_1300,100,418813743,,,,,185343,185.34,ewr,unknown,no
dataset_2026_05_10_1700,6,418849010,,,,,19207,19.21,fr2,unknown,no
dataset_2026_05_10_1700,7,418849015,,,,,223376,223.38,dx1,unknown,no
dataset_2026_05_10_1700,8,418849021,,,,,18245,18.25,fr2,unknown,no
dataset_2026_05_10_1700,9,418849027,,,,,18493,18.49,fr2,unknown,no
dataset_2026_05_10_1700,10,418849033,,,,,18822,18.82,fr2,unknown,no
dataset_2026_05_10_1700,11,418849038,,,,,18423,18.42,fr2,unknown,no
dataset_2026_05_10_1700,12,418849043,,,,,18783,18.78,fr2,unknown,no
dataset_2026_05_10_1700,13,418849049,,,,,18384,18.38,fr2,unknown,no
dataset_2026_05_10_1700,14,418849055,,,,,237763,237.76,dx1,unknown,no
dataset_2026_05_10_1700,15,418849061,,,,,18807,18.81,fr2,unknown,no
dataset_2026_05_10_1700,16,418849066,,,,,18632,18.63,fr2,unknown,no
dataset_2026_05_10_1700,17,418849072,,,,,18504,18.50,fr2,unknown,no
dataset_2026_05_10_1700,18,418849078,,,,,461520,461.52,tyo,unknown,no
dataset_2026_05_10_1700,19,418849084,,,,,231745,231.75,dx1,unknown,no
dataset_2026_05_10_1700,20,418849090,,,,,223009,223.01,dx1,unknown,no
dataset_2026_05_10_1700,21,418849096,,,,,461530,461.53,tyo,unknown,no
dataset_2026_05_10_1700,22,418849103,,,,,18742,18.74,fr2,unknown,no
dataset_2026_05_10_1700,23,418849109,,,,,397781,397.78,slc,unknown,no
dataset_2026_05_10_1700,24,418849115,,,,,18142,18.14,fr2,unknown,no
dataset_2026_05_10_1700,25,418849120,,,,,18241,18.24,fr2,unknown,no
dataset_2026_05_10_1700,26,418849125,,,,,223743,223.74,dx1,unknown,no
dataset_2026_05_10_1700,27,418849131,,,,,462162,462.16,tyo,unknown,no
dataset_2026_05_10_1700,28,418849137,,,,,18478,18.48,fr2,unknown,no
dataset_2026_05_10_1700,29,418849143,,,,,18610,18.61,fr2,unknown,no
dataset_2026_05_10_1700,30,418849149,,,,,18056,18.06,fr2,unknown,no
dataset_2026_05_10_1700,31,418849155,,,,,18178,18.18,fr2,unknown,no
dataset_2026_05_10_1700,32,418849160,,,,,227292,227.29,dx1,unknown,no
dataset_2026_05_10_1700,33,418849166,,,,,18799,18.80,fr2,unknown,no
dataset_2026_05_10_1700,34,418849172,,,,,18422,18.42,fr2,unknown,no
dataset_2026_05_10_1700,35,418849177,,,,,18382,18.38,fr2,unknown,no
dataset_2026_05_10_1700,36,418849182,,,,,18914,18.91,fr2,unknown,no
dataset_2026_05_10_1700,37,418849188,,,,,18655,18.66,fr2,unknown,no
dataset_2026_05_10_1700,38,418849194,,,,,18128,18.13,fr2,unknown,no
dataset_2026_05_10_1700,39,418849200,,,,,222887,222.89,dx1,unknown,no
dataset_2026_05_10_1700,40,418849205,,,,,18192,18.19,fr2,unknown,no
dataset_2026_05_10_1700,41,418849211,,,,,18620,18.62,fr2,unknown,no
dataset_2026_05_10_1700,42,418849216,,,,,18437,18.44,fr2,unknown,no
dataset_2026_05_10_1700,43,418849221,,,,,18270,18.27,fr2,unknown,no
dataset_2026_05_10_1700,44,418849227,,,,,18279,18.28,fr2,unknown,no
dataset_2026_05_10_1700,45,418849232,,,,,17981,17.98,fr2,unknown,no
dataset_2026_05_10_1700,46,418849238,,,,,18321,18.32,fr2,unknown,no
dataset_2026_05_10_1700,47,418849243,,,,,241590,241.59,dx1,unknown,no
dataset_2026_05_10_1700,48,418849250,,,,,19205,19.20,fr2,unknown,no
dataset_2026_05_10_1700,49,418849255,,,,,222329,222.33,dx1,unknown,no
dataset_2026_05_10_1700,50,418849261,,,,,18762,18.76,fr2,unknown,no
dataset_2026_05_10_1700,51,418849267,,,,,18295,18.30,fr2,unknown,no
dataset_2026_05_10_1700,52,418849270,,,,,18506,18.51,fr2,unknown,no
dataset_2026_05_10_1700,53,418849275,,,,,18344,18.34,fr2,unknown,no
dataset_2026_05_10_1700,54,418849278,,,,,18964,18.96,fr2,unknown,no
dataset_2026_05_10_1700,55,418849283,,,,,18643,18.64,fr2,unknown,no
dataset_2026_05_10_1700,56,418849288,,,,,18437,18.44,fr2,unknown,no
dataset_2026_05_10_1700,57,418849294,,,,,461374,461.37,tyo,unknown,no
dataset_2026_05_10_1700,58,418849301,,,,,460484,460.48,tyo,unknown,no
dataset_2026_05_10_1700,59,418849308,,,,,18749,18.75,fr2,unknown,no
dataset_2026_05_10_1700,60,418849313,,,,,18297,18.30,fr2,unknown,no
dataset_2026_05_10_1700,61,418849319,,,,,461987,461.99,tyo,unknown,no
dataset_2026_05_10_1700,62,418849326,,,,,18200,18.20,fr2,unknown,no
dataset_2026_05_10_1700,63,418849331,,,,,18715,18.71,fr2,unknown,no
dataset_2026_05_10_1700,64,418849337,,,,,18778,18.78,fr2,unknown,no
dataset_2026_05_10_1700,65,418849342,,,,,18079,18.08,fr2,unknown,no
dataset_2026_05_10_1700,66,418849348,,,,,18830,18.83,fr2,unknown,no
dataset_2026_05_10_1700,67,418849354,,,,,462227,462.23,tyo,unknown,no
dataset_2026_05_10_1700,68,418849360,,,,,18718,18.72,fr2,unknown,no
dataset_2026_05_10_1700,69,418849366,,,,,18859,18.86,fr2,unknown,no
dataset_2026_05_10_1700,70,418849371,,,,,18249,18.25,fr2,unknown,no
dataset_2026_05_10_1700,71,418849377,,,,,18672,18.67,fr2,unknown,no
dataset_2026_05_10_1700,72,418849383,,,,,18636,18.64,fr2,unknown,no
dataset_2026_05_10_1700,73,418849388,,,,,18642,18.64,fr2,unknown,no
dataset_2026_05_10_1700,74,418849394,,,,,367507,367.51,slc,unknown,no
dataset_2026_05_10_1700,75,418849400,,,,,233169,233.17,dx1,unknown,no
dataset_2026_05_10_1700,76,418849407,,,,,18227,18.23,fr2,unknown,no
dataset_2026_05_10_1700,77,418849412,,,,,16392,16.39,fr2,unknown,no
dataset_2026_05_10_1700,78,418849418,,,,,461357,461.36,tyo,unknown,no
dataset_2026_05_10_1700,79,418849424,,,,,462368,462.37,tyo,unknown,no
dataset_2026_05_10_1700,80,418849431,,,,,20659,20.66,fr2,unknown,no
dataset_2026_05_10_1700,81,418849437,,,,,17982,17.98,fr2,unknown,no
dataset_2026_05_10_1700,82,418849443,,,,,18451,18.45,fr2,unknown,no
dataset_2026_05_10_1700,83,418849448,,,,,461430,461.43,tyo,unknown,no
dataset_2026_05_10_1700,84,418849455,,,,,19840,19.84,fr2,unknown,no
dataset_2026_05_10_1700,85,418849460,,,,,19328,19.33,fr2,unknown,no
dataset_2026_05_10_1700,86,418849466,,,,,461638,461.64,tyo,unknown,no
dataset_2026_05_10_1700,87,418849473,,,,,18691,18.69,fr2,unknown,no
dataset_2026_05_10_1700,88,418849479,,,,,17328,17.33,fr2,unknown,no
dataset_2026_05_10_1700,89,418849485,,,,,25833,25.83,fr2,unknown,no
dataset_2026_05_10_1700,90,418849491,,,,,459152,459.15,tyo,unknown,no
dataset_2026_05_10_1700,91,418849497,,,,,18651,18.65,fr2,unknown,no
dataset_2026_05_10_1700,92,418849503,,,,,18416,18.42,fr2,unknown,no
dataset_2026_05_10_1700,93,418849509,,,,,17959,17.96,fr2,unknown,no
dataset_2026_05_10_1700,94,418849514,,,,,182682,182.68,ewr,unknown,no
dataset_2026_05_10_1700,95,418849520,,,,,18383,18.38,fr2,unknown,no
dataset_2026_05_10_1700,96,418849525,,,,,18467,18.47,fr2,unknown,no
dataset_2026_05_10_1700,97,418849530,,,,,443962,443.96,tyo,unknown,no
dataset_2026_05_10_1700,98,418849537,,,,,18298,18.30,fr2,unknown,no
dataset_2026_05_10_1700,99,418849542,,,,,460965,460.96,tyo,unknown,no
dataset_2026_05_10_1700,100,418849549,,,,,181845,181.84,ewr,unknown,no
dataset_2026_05_10_2200,6,418893658,,,,,18481,18.48,fr2,unknown,no
dataset_2026_05_10_2200,7,418893663,,,,,16773,16.77,fr2,unknown,no
dataset_2026_05_10_2200,8,418893670,,,,,18865,18.86,fr2,unknown,no
dataset_2026_05_10_2200,9,418893675,,,,,18789,18.79,fr2,unknown,no
dataset_2026_05_10_2200,10,418893681,,,,,444501,444.50,tyo,unknown,no
dataset_2026_05_10_2200,11,418893688,,,,,231198,231.20,dx1,unknown,no
dataset_2026_05_10_2200,12,418893694,,,,,224922,224.92,dx1,unknown,no
dataset_2026_05_10_2200,13,418893696,,,,,345753,345.75,slc,unknown,no
dataset_2026_05_10_2200,14,418893706,,,,,461937,461.94,tyo,unknown,no
dataset_2026_05_10_2200,15,418893712,,,,,19006,19.01,fr2,unknown,no
dataset_2026_05_10_2200,16,418893718,,,,,185028,185.03,ewr,unknown,no
dataset_2026_05_10_2200,17,418893724,,,,,18394,18.39,fr2,unknown,no
dataset_2026_05_10_2200,18,418893730,,,,,377107,377.11,slc,unknown,no
dataset_2026_05_10_2200,19,418893736,,,,,461400,461.40,tyo,unknown,no
dataset_2026_05_10_2200,20,418893743,,,,,461472,461.47,tyo,unknown,no
dataset_2026_05_10_2200,21,418893750,,,,,221554,221.55,dx1,unknown,no
dataset_2026_05_10_2200,22,418893756,,,,,19330,19.33,fr2,unknown,no
dataset_2026_05_10_2200,23,418893762,,,,,223521,223.52,dx1,unknown,no
dataset_2026_05_10_2200,24,418893768,,,,,18516,18.52,fr2,unknown,no
dataset_2026_05_10_2200,25,418893773,,,,,18122,18.12,fr2,unknown,no
dataset_2026_05_10_2200,26,418893779,,,,,461536,461.54,tyo,unknown,no
dataset_2026_05_10_2200,27,418893785,,,,,17584,17.58,fr2,unknown,no
dataset_2026_05_10_2200,28,418893791,,,,,18104,18.10,fr2,unknown,no
dataset_2026_05_10_2200,29,418893797,,,,,18550,18.55,fr2,unknown,no
dataset_2026_05_10_2200,30,418893802,,,,,19615,19.61,fr2,unknown,no
dataset_2026_05_10_2200,31,418893807,,,,,461936,461.94,tyo,unknown,no
dataset_2026_05_10_2200,32,418893814,,,,,19132,19.13,fr2,unknown,no
dataset_2026_05_10_2200,33,418893820,,,,,18237,18.24,fr2,unknown,no
dataset_2026_05_10_2200,34,418893826,,,,,367768,367.77,slc,unknown,no
dataset_2026_05_10_2200,35,418893832,,,,,18396,18.40,fr2,unknown,no
dataset_2026_05_10_2200,36,418893837,,,,,18021,18.02,fr2,unknown,no
dataset_2026_05_10_2200,37,418893843,,,,,18998,19.00,fr2,unknown,no
dataset_2026_05_10_2200,38,418893847,,,,,18420,18.42,fr2,unknown,no
dataset_2026_05_10_2200,39,418893853,,,,,18640,18.64,fr2,unknown,no
dataset_2026_05_10_2200,40,418893858,,,,,461799,461.80,tyo,unknown,no
dataset_2026_05_10_2200,41,418893865,,,,,240258,240.26,dx1,unknown,no
